Q9M0B0	Q9LVR8	1
Q9M0V3	Q38942	1
Q9M1D0	Q8VZ95	1
Q9M1J7	O04326	1
Q9M1K3	Q9ZWT2	1
Q9M2J9	Q8GXA4	1
Q9M2J9	Q8VZ95	1
Q9M2J9	O04326	1
Q9M651	Q9FH18	1
Q9M651	Q8L7E5	1
Q9M9S6	Q8GXA4	1
Q9M9S6	Q8VZ95	1
Q9MAA7	O04294	1
Q9MAA7	O04294	1
Q9MAA7	O04294	1
Q9S9K9	Q5YDB6	1
Q9S9K9	Q9ZWS7	1
Q9S9K9	Q94AI7	1
Q9SA00	Q9LVR8	1
Q9SA23	Q8GXA4	1
Q9SA23	O04326	1
Q9SA48	O04294	1
Q9SAD4	Q9LEZ3	1
Q9SAD4	Q9LEZ3	1
Q9SCZ8	Q8GXA4	1
Q9SD04	O04326	1
Q9SEL6	Q8GXA4	1
Q9SEU8	Q9S9K9	1
Q9SG79	Q9FF75	1
Q9SGI5	Q8VZ95	1
Q9SHG7	Q8GXA4	1
Q9SHI7	Q9LVR8	1
Q9SHI7	Q8GYH9	1
Q9SIC8	O04294	1
Q9SIC8	O04294	1
Q9SIH4	Q8GXA4	1
Q9SIH4	O04326	1
Q9SIQ8	O04326	1
Q9SJH7	Q8GWR1	1
Q9SK33	O04294	1
Q9SRE4	Q8VZ95	1
Q9SRE4	Q8GXA4	1
Q9SRE4	O04326	1
Q9SRT3	O04326	1
Q9STW3	Q8VZ95	1
Q9STW3	O04326	1
Q9STW3	Q8GXA4	1
Q9SU67	Q8GYH9	1
Q9SU67	Q8GYH9	1
Q9SVG8	Q9LVR8	1
Q9SX65	O04294	1
Q9SX96	Q8GYH9	1
Q9SX96	Q9LVR8	1
Q9SZB2	Q949W6	1
Q9SZG0	Q8GYH9	1
Q9SZG0	Q9LVR8	1
Q9SZT7	Q9LVR8	1
Q9SZZ4	O04294	1
Q9XFM6	Q9LDM5	1
Q9XFM6	Q5PP32	1
Q9XFM6	Q8GUN1	1
Q9XFM6	P46032	1
Q9XFM6	Q94KB4	1
Q9XFM6	Q9FZ96	1
Q9XFM6	P48421	1
Q9XFM6	Q8LAI1	1
Q9XFM6	Q9LRB5	1
Q9XFM6	Q9M363	1
Q9XFM6	Q9SYK5	1
Q9XFM6	Q9SY38	1
Q9XFM6	Q949M9	1
Q9XFM6	Q9ZUT3	1
Q9XFM6	Q8L4X4	1
Q9XFM6	Q94AU5	1
Q9XFM6	Q8RXK1	1
Q9XFM6	O64823	1
Q9XFM6	O23413	1
Q9XFM6	Q42371	1
Q9XFM6	Q8GSI6	1
Q9XFM6	Q3YL57	1
Q9XFM6	Q9ZR79	1
Q9XFM6	C0LGW6	1
Q9XFM6	Q944K2	1
Q9XFM6	Q9S7I6	1
Q9XFM6	Q9S7M9	1
Q9XFM6	Q941L0	1
Q9XFM6	P38389	1
Q9XFM6	Q9LFB8	1
Q9XFM6	Q9C9Z6	1
Q9XFM6	Q9LPD5	1
Q9XFM6	Q9M390	1
Q9XFM6	Q8GXM8	1
Q9XFM6	O22777	1
Q9XFM6	Q9ZUH3	1
Q9XFM6	Q9C8M9	1
Q9XFM6	Q3EDB5	1
Q9XFM6	O82587	1
Q9XFM6	Q8GXK5	1
Q9XFM6	Q8VYA7	1
Q9XFM6	Q84WP5	1
Q9XFM6	O65389	1
Q9XFM6	Q1PE15	1
Q9XFM6	Q9MA83	1
Q9XFM6	Q8VZ58	1
Q9XFM6	Q9FG72	1
Q9XFM6	Q67YN2	1
Q9XGN1	Q9LEZ3	1
Q9XHZ7	Q8VZ95	1
Q9XI60	Q8GXA4	1
Q9XIN6	Q9LVR8	1
Q9ZSD4	O04326	1
Q9ZSR7	Q8VZ95	1
Q9ZSR7	Q8GXA4	1
Q9ZUJ2	Q8GXA4	1
Q9ZVX8	Q8VZ95	1
Q9ZWS7	Q9CA42	1
Q9ZWT2	Q9LD45	1
O82567	Q9M0B0 	0
Q6IDC5	P57752 	0
Q9ZWS7	Q9MA83 	0
Q9C835	Q8L616 	0
O82230	Q949M9 	0
Q8LF05	Q94AI7 	0
F4JN35	Q9LYP1 	0
A4GSN8	Q9SRT3 	0
O04292	O82245 	0
Q93ZW4	Q8GW17 	0
Q9LXU1	Q8LAZ7 	0
Q9ASW4	Q9LVD9 	0
Q9FZK5	Q9ZUA5 	0
Q9SX96	Q9M9U3 	0
Q8GYH9	Q9LXJ0 	0
Q42403	Q9LDM5 	0
Q84JU6	Q9XGN1 	0
Q9SB65	Q9LRT1 	0
O22873	Q9LMN8 	0
Q9LSW5	Q6IDC5 	0
O22179	Q94AU5 	0
Q9FMB6	Q9M8T0 	0
F4JRR1	Q9C7S5 	0
Q9LD45	F4IMQ0 	0
Q8GYF7	Q8L7E5 	0
Q9FL61	Q8GX70 	0
Q9C900	Q9FNH6 	0
Q8L4X4	Q949W6 	0
Q9SNA0	Q9LNH6 	0
Q9LE82	Q42342 	0
Q94CK3	Q67YN2 	0
Q42371	Q9ZVX8 	0
O04326	Q8GWR1 	0
Q9ASQ2	Q8RY62 	0
Q9XFM6	Q9S9K9 	0
Q9FMH6	Q8LAI1 	0
Q8RXK1	Q9SAD4 	0
F4KFS7	Q9SVG8 	0
Q9FLL0	O81062 	0
Q9LUV4	F4KFS7 	0
Q9ZWT2	Q5PP32 	0
O04294	Q945Q4 	0
Q949W5	Q8L603 	0
P38389	Q8LPR2 	0
O22703	Q9SA48 	0
Q9FZ98	Q93V85 	0
Q8RYC8	Q8W4D8 	0
Q949M9	Q9LEZ3 	0
Q8W4D8	O82568 	0
Q94A32	Q9M0V3 	0
O82219	Q6NQ51 	0
Q8RXL7	Q944K2 	0
Q9S9K9	Q940Y1 	0
Q94B75	O64740 	0
Q9FFK1	Q9C8M9 	0
Q9SK33	Q9LZW4 	0
Q9M325	Q8VZ48 	0
Q5XF36	Q9LST3 	0
O82587	Q8RYE2 	0
Q67ZM7	Q9LPD5 	0
P26587	Q9M1J1 	0
Q9LU93	Q8GYN0 	0
Q9SEL6	Q9FL61 	0
Q56ZZ7	Q94F30 	0
Q8L748	Q8L7F7 	0
Q8GWM8	Q8GXM8 	0
P93830	O64823 	0
Q5YDB6	Q9ZWT2 	0
Q9LYD3	Q9SG79 	0
Q93WC7	Q8GWH4 	0
Q9LSP7	Q9SZT7 	0
Q9ZWT2	Q8L615 	0
Q8GUK3	Q9LUK6 	0
Q9LPF1	Q147J7 	0
O22777	Q9SRH9 	0
O64740	Q8GYS8 	0
Q9SVG8	Q8GUK3 	0
Q9LVR8	Q9LPN5 	0
Q9LS86	Q8VZ95 	0
Q6A333	Q3YL57 	0
Q9LJD9	Q94A32 	0
Q9SYK5	Q94AP3 	0
O23160	Q8VZW1 	0
Q9FWS3	Q8GYH9 	0
O82174	F4KIB2 	0
Q8VZ95	Q8GUL2 	0
Q8GXM8	P53799 	0
Q9LXV1	Q9LNM6 	0
Q945Q4	Q8LF05 	0
Q9LZM7	Q8RXK1 	0
Q94AI7	Q8RY25 	0
Q8LEQ4	Q8VZU9 	0
Q8L7U7	O82219 	0
Q9LJU6	Q944H2 	0
P93004	Q84TK1 	0
Q17TI5	Q8VYV9 	0
P10797	Q8H157 	0
O48741	Q9FKK1 	0
Q9FG72	Q9LSE2 	0
Q8GYY1	Q8VZ58 	0
Q8RYE2	Q9C9L2 	0
Q9SZB2	Q8LAZ7 	0
Q9SB04	P42813 	0
P57752	Q9FE70 	0
Q9FVX3	Q8L8N3 	0
Q9SR38	Q9M9U3 	0
Q9C933	Q8GXM8 	0
Q9XGN1	Q42403 	0
Q9FK45	O48741 	0
Q8GX78	Q946Y7 	0
Q8L7E5	Q9FK55 	0
Q9SZZ4	Q9SAD4 	0
Q8GSI6	Q9SK33 	0
Q8GXA4	P93830 	0
Q8VZ48	Q9SCL4 	0
Q9SHG7	Q9LYD3 	0
Q147J7	Q94CG2 	0
O64587	F4KFS7 	0
Q8VZJ1	Q9ZUJ2 	0
Q9FFS0	Q9M651 	0
Q9SRH9	Q38845 	0
Q9C7D7	Q8GXK5 	0
Q9SIH4	O49378 	0
Q9CAN1	P27202 	0
O82568	Q9LSW5 	0
Q8RY98	Q147J7 	0
Q94AP3	A4GSN8 	0
Q9M2J9	Q9FG89 	0
Q8GXK5	Q9FKK1 	0
Q1PE15	Q38942 	0
Q9LUK6	Q8VZL7 	0
O22690	Q9LVD9 	0
Q9S7M9	Q5XF36 	0
P92941	Q93ZQ3 	0
Q8VYS5	Q9M1J7 	0
Q9LU74	Q8H157 	0
Q8VYV9	Q8RWF8 	0
Q9XHZ7	Q9SGI5 	0
O65389	Q9STW3 	0
Q9CAA4	O22179 	0
Q9SSQ8	Q9ZSR7 	0
Q8L925	Q9FLL0 	0
Q8GX70	Q9LVQ7 	0
Q94EI9	Q9LPF1 	0
Q9C9Z6	Q9C933 	0
Q9FH92	Q8GWR1 	0
Q9SCZ8	Q7XA86 	0
Q9SS37	Q9LDM5 	0
Q9SGD1	O22873 	0
P30302	Q9FNH6 	0
Q9LNH6	O04292 	0
Q9LPD5	Q9C8M9 	0
Q9LN63	Q9MA83 	0
Q6NKQ9	Q94AU5 	0
Q9ZV66	Q9ASQ2 	0
Q9LYP1	O65389 	0
Q9SRE4	Q0WQ91 	0
Q84MC7	P29382 	0
Q7XA86	Q94KB4 	0
Q9SIQ8	Q8RXL7 	0
Q9SVG0	Q9FYK5 	0
Q9FG01	Q9SR38 	0
Q9FNN2	Q944H2 	0
Q9LRT1	Q8VZU2 	0
Q9M1D0	Q3EDB5	0
Q9SIC8	Q9FH18 	0
Q8RWU6	Q9LMN8 	0
Q38845	Q38822 	0
Q8GYN0	Q9SJH7 	0
Q94F23	Q2VWA2 	0
Q946Y7	Q9CAN1 	0
Q94F30	Q9LPN5 	0
Q8GUL2	Q84MB2 	0
P29382	Q8L4X4 	0
Q8L8N3	Q8LPR5 	0
Q9M651	Q8L9M7 	0
Q8GW17	Q9LJU6 	0
P48421	Q8VZW1 	0
Q9FKK1	Q9ZUH3 	0
Q9LW88	Q9SCZ8 	0
P27202	O23160 	0
O22224	Q9M390 	0
F4IMQ0	Q94CH8 	0
Q9C521	Q9FI47 	0
Q9FYK5	O82230 	0
Q8VYA7	Q94A32 	0
Q9FF75	Q8GY51 	0
Q9LVD9	Q9AST5 	0
Q9M1J1	Q8GX78 	0
Q8VZU9	Q9SA23 	0
Q9SA00	Q38935 	0
Q6NQG3	Q9LEZ3 	0
O80837	Q9SMP3 	0
Q9AST5	Q9SIH4 	0
Q9SMP3	Q9LSP7 	0
O48847	Q9C7D7 	0
Q9M9U3	Q9ZV66 	0
Q9S7I6	O64740 	0
Q94CG2	Q9LE82 	0
Q9SGI5	Q8VZJ1 	0
Q8VZL7	Q8GYH9 	0
Q9FIK0	Q9ZUA5 	0
Q9SX83	Q6NQG3 	0
Q9SY29	Q9M9U3 	0
Q944H2	P92941 	0
Q9XFM0	A8MQR0 	0
Q2VWA2	P38389 	0
P82874	Q9CAN1 	0
Q94JU2	Q9M363 	0
Q9SEU8	Q9FFK1 	0
O81062	Q9ZVX8 	0
Q949W6	Q42328 	0
Q94AY3	Q8GYF7 	0
Q9LRB5	Q9SEU8 	0
Q84JJ0	Q9XI60 	0
Q84MC9	Q17TI5 	0
Q84W04	Q8VYA7 	0
Q42328	Q9FWS3 	0
Q42384	Q9ASQ2 	0
O82245	Q9XGN1 	0
Q38822	Q84TK1 	0
Q8L615	P53799 	0
Q9LFB8	Q9SRE4 	0
Q8L7G9	Q9LDU6 	0
Q9ZUA5	O82567 	0
C0LGW6	Q8LBH4 	0
Q9SX65	Q9ZUH3 	0
Q9ZVX8	P46032 	0
Q93ZB9	Q8GYS8 	0
Q9LQ32	P47192 	0
Q9ZSD4	Q6NKQ9 	0
Q9FZ96	Q93WC7 	0
Q01525	Q93XX0 	0
Q9XIN6	Q9ZWT2 	0
Q8LAZ7	Q9LMN8 	0
